time,temperature_2m_max,temperature_2m_min,precipitation_sum
2021-08-31,27.8,24.8,4.2
2021-09-01,27.6,24.8,4.4
2021-09-02,27.2,24.6,8.4
2021-09-03,27.1,24.0,7.8
2021-09-04,26.4,24.1,13.0
2021-09-05,26.5,24.4,20.5
2021-09-06,26.1,24.4,12.1
2021-09-07,26.5,24.0,12.2
2021-09-08,27.0,24.1,5.4
2021-09-09,27.3,24.3,3.4
2021-09-10,27.8,24.7,4.2
2021-09-11,27.0,24.6,4.7
2021-09-12,26.7,24.7,11.8
2021-09-13,27.4,24.6,10.6
2021-09-14,27.4,24.9,10.2
2021-09-15,27.4,24.7,8.6
2021-09-16,26.8,24.7,6.8
2021-09-17,28.2,24.1,1.0
2021-09-18,27.9,25.0,2.8
2021-09-19,28.1,25.3,2.6
2021-09-20,28.3,25.5,2.0
2021-09-21,28.2,25.1,3.5
2021-09-22,28.2,24.7,1.6
2021-09-23,28.3,25.2,5.1
2021-09-24,28.2,24.9,3.2
2021-09-25,27.4,24.9,7.9
2021-09-26,27.8,24.8,10.5
2021-09-27,26.2,24.4,27.4
2021-09-28,26.8,23.9,23.2
2021-09-29,27.9,23.8,10.5
2021-09-30,27.9,24.7,7.1
2021-10-01,27.1,24.5,28.3
2021-10-02,27.5,23.9,87.1
2021-10-03,28.0,24.5,12.5
2021-10-04,28.3,24.4,14.1
2021-10-05,28.4,24.2,30.0
2021-10-06,26.7,24.1,22.5
2021-10-07,28.6,24.7,6.5
2021-10-08,28.0,24.9,16.3
2021-10-09,26.3,24.7,23.3
2021-10-10,27.5,24.2,14.1
2021-10-11,26.5,24.2,46.8
2021-10-12,25.8,24.2,58.0
2021-10-13,28.1,23.6,3.9
2021-10-14,27.8,23.8,12.3
2021-10-15,27.9,24.3,2.7
2021-10-16,26.4,24.1,57.4
2021-10-17,27.5,24.3,42.6
2021-10-18,27.0,23.8,8.2
2021-10-19,28.4,23.9,0.6
2021-10-20,29.1,24.0,12.5
2021-10-21,28.6,24.0,14.0
2021-10-22,28.3,23.8,2.6
2021-10-23,27.5,23.6,22.0
2021-10-24,27.8,23.3,0.7
2021-10-25,28.6,23.5,21.4
2021-10-26,28.9,22.9,5.7
2021-10-27,28.7,23.8,15.7
2021-10-28,28.2,23.0,0.5
2021-10-29,27.1,23.8,2.4
2021-10-30,27.9,24.1,7.7
2021-10-31,27.0,23.9,13.3
2021-11-01,27.3,23.9,10.3
2021-11-02,28.1,23.6,37.3
2021-11-03,28.0,23.4,8.8
2021-11-04,27.9,23.3,19.8
2021-11-05,26.9,23.2,27.8
2021-11-06,28.0,23.4,3.4
2021-11-07,28.3,23.9,2.4
2021-11-08,27.2,23.0,10.7
2021-11-09,27.1,23.7,2.2
2021-11-10,28.1,23.2,0.8
2021-11-11,28.8,23.5,2.5
2021-11-12,27.4,23.7,8.5
2021-11-13,27.2,24.2,38.6
2021-11-14,25.7,24.1,63.1
2021-11-15,26.7,24.2,44.5
2021-11-16,27.5,23.5,14.7
2021-11-17,28.6,23.6,3.0
2021-11-18,27.1,23.9,10.5
2021-11-19,27.3,23.9,27.3
2021-11-20,27.7,23.6,13.5
2021-11-21,29.2,23.4,0.0
2021-11-22,28.3,23.2,0.2
2021-11-23,28.3,23.4,16.9
2021-11-24,27.9,23.7,1.6
2021-11-25,27.6,23.8,5.5
2021-11-26,27.8,23.7,12.1
2021-11-27,28.6,23.7,6.1
2021-11-28,27.6,23.8,27.0
2021-11-29,28.0,23.3,1.8
2021-11-30,28.4,23.2,29.5
2021-12-01,28.6,23.0,10.6
2021-12-02,28.6,22.9,1.6
2021-12-03,28.2,24.1,2.4
2021-12-04,27.9,24.0,2.7
2021-12-05,28.7,24.0,0.5
2021-12-06,28.1,23.9,1.9
2021-12-07,29.0,24.0,0.1
2021-12-08,29.7,24.5,1.2
2021-12-09,28.8,24.1,0.5
2021-12-10,28.5,23.8,1.9
2021-12-11,28.9,23.3,0.0
2021-12-12,29.0,23.8,0.0
2021-12-13,29.1,24.4,0.0
2021-12-14,29.4,24.3,2.4
2021-12-15,28.5,23.9,1.0
2021-12-16,28.4,24.0,0.0
2021-12-17,29.0,24.1,0.0
2021-12-18,29.1,24.0,0.1
2021-12-19,30.3,23.8,0.0
2021-12-20,29.9,23.2,0.0
2021-12-21,29.3,23.1,0.0
2021-12-22,28.9,22.8,0.0
2021-12-23,28.6,23.6,0.0
2021-12-24,29.1,22.8,0.0
2021-12-25,29.0,22.2,0.0
2021-12-26,29.0,22.5,0.3
2021-12-27,28.8,22.5,0.0
2021-12-28,29.0,22.7,0.0
2021-12-29,28.8,22.3,0.0
2021-12-30,29.6,22.5,0.0
2021-12-31,31.0,23.4,0.1
2022-01-01,31.0,23.9,0.0
2022-01-02,31.6,23.7,0.0
2022-01-03,31.4,24.7,0.0
2022-01-04,31.1,24.0,0.0
2022-01-05,29.7,23.6,0.0
2022-01-06,30.4,23.9,0.3
2022-01-07,30.1,24.1,0.1
2022-01-08,31.0,23.8,1.2
2022-01-09,29.7,23.9,0.2
2022-01-10,29.6,23.4,0.4
2022-01-11,30.4,24.1,0.0
2022-01-12,30.1,24.4,0.0
2022-01-13,30.2,24.1,0.0
2022-01-14,30.7,23.4,0.0
2022-01-15,31.1,24.0,0.0
2022-01-16,31.8,24.2,0.0
2022-01-17,31.9,24.4,0.0
2022-01-18,31.6,24.5,0.0
2022-01-19,29.9,24.2,0.6
2022-01-20,29.5,23.6,0.2
2022-01-21,29.8,23.6,0.2
2022-01-22,29.4,23.4,0.2
2022-01-23,29.6,24.1,0.1
2022-01-24,29.6,22.7,0.0
2022-01-25,29.6,23.4,0.0
2022-01-26,29.1,23.6,0.6
2022-01-27,29.7,22.5,0.1
2022-01-28,30.0,23.3,0.5
2022-01-29,30.9,23.4,0.0
2022-01-30,31.4,24.4,0.1
2022-01-31,30.5,24.7,0.0
2022-02-01,31.2,24.6,0.0
2022-02-02,29.7,24.7,3.2
2022-02-03,29.7,24.1,0.4
2022-02-04,30.0,23.9,0.3
2022-02-05,29.7,22.8,0.0
2022-02-06,29.3,23.3,0.1
2022-02-07,30.7,23.5,0.0
2022-02-08,30.3,24.5,0.0
2022-02-09,30.9,24.0,0.2
2022-02-10,31.1,23.7,1.3
2022-02-11,30.7,24.4,0.0
2022-02-12,29.7,24.8,1.8
2022-02-13,29.0,23.7,0.4
2022-02-14,29.4,23.8,0.7
2022-02-15,29.1,23.9,1.8
2022-02-16,29.4,23.3,6.1
2022-02-17,28.8,23.5,1.5
2022-02-18,28.6,23.7,2.4
2022-02-19,29.9,24.1,0.0
2022-02-20,30.9,24.4,0.0
2022-02-21,30.5,25.0,0.6
2022-02-22,30.5,23.6,1.0
2022-02-23,31.4,24.2,1.2
2022-02-24,30.9,23.4,1.3
2022-02-25,31.5,25.2,0.0
2022-02-26,31.5,24.5,0.0
2022-02-27,32.2,24.5,0.0
2022-02-28,30.3,22.6,23.0
2022-03-01,32.3,24.0,0.0
2022-03-02,33.3,23.1,0.0
2022-03-03,32.6,23.0,0.0
2022-03-04,32.6,23.2,0.0
2022-03-05,31.0,24.2,0.0
2022-03-06,30.6,24.7,0.4
2022-03-07,30.9,24.8,0.4
2022-03-08,30.8,24.4,3.3
2022-03-09,30.8,24.0,0.1
2022-03-10,31.0,24.9,0.0
2022-03-11,31.6,24.6,0.0
2022-03-12,31.3,25.1,0.0
2022-03-13,32.1,24.6,0.0
2022-03-14,33.0,24.8,0.0
2022-03-15,30.7,25.4,0.0
2022-03-16,30.4,24.5,4.6
2022-03-17,30.3,24.8,0.6
2022-03-18,31.2,25.8,1.2
2022-03-19,30.1,23.7,3.1
2022-03-20,29.2,24.4,3.0
2022-03-21,30.6,24.6,0.9
2022-03-22,30.5,24.7,0.5
2022-03-23,30.5,25.3,1.8
2022-03-24,29.0,24.3,1.9
2022-03-25,30.1,25.1,0.4
2022-03-26,30.9,26.0,0.8
2022-03-27,29.8,25.9,1.8
2022-03-28,31.4,25.2,3.1
2022-03-29,30.3,25.4,0.7
2022-03-30,29.5,24.1,7.1
2022-03-31,30.2,23.3,1.5
2022-04-01,30.2,25.4,1.3
2022-04-02,30.5,24.9,1.9
2022-04-03,30.8,25.1,13.1
2022-04-04,30.7,24.2,0.2
2022-04-05,30.0,25.3,4.3
2022-04-06,29.8,24.3,0.4
2022-04-07,30.8,24.3,0.1
2022-04-08,30.2,24.7,15.1
2022-04-09,29.8,23.3,19.4
2022-04-10,29.5,23.5,14.0
2022-04-11,29.9,24.5,5.3
2022-04-12,28.1,24.1,32.4
2022-04-13,28.5,24.7,25.7
2022-04-14,28.8,24.4,5.3
2022-04-15,29.8,24.2,1.4
2022-04-16,30.8,24.7,1.5
2022-04-17,30.2,24.2,9.5
2022-04-18,30.0,24.9,5.7
2022-04-19,29.0,24.3,6.5
2022-04-20,30.9,25.4,0.3
2022-04-21,31.2,25.9,0.8
2022-04-22,29.7,25.3,0.4
2022-04-23,29.4,25.2,7.9
2022-04-24,30.5,24.9,13.6
2022-04-25,31.1,26.3,6.0
2022-04-26,30.9,25.7,0.3
2022-04-27,31.2,26.4,1.1
2022-04-28,30.3,24.2,4.9
2022-04-29,30.7,24.1,10.8
2022-04-30,30.5,24.8,0.1
2022-05-01,29.6,25.4,22.1
2022-05-02,30.4,25.3,2.4
2022-05-03,31.4,26.5,1.2
2022-05-04,30.7,26.5,3.3
2022-05-05,29.1,24.2,23.8
2022-05-06,29.0,24.8,12.0
2022-05-07,30.5,25.5,6.0
2022-05-08,30.7,25.9,5.6
2022-05-09,29.3,25.1,22.0
2022-05-10,29.4,24.2,29.5
2022-05-11,28.6,23.4,15.6
2022-05-12,28.2,23.1,10.2
2022-05-13,29.1,24.2,3.3
2022-05-14,27.6,25.4,40.1
2022-05-15,27.6,25.1,48.9
2022-05-16,26.6,25.1,80.0
2022-05-17,26.5,24.6,141.0
2022-05-18,26.7,24.4,75.4
2022-05-19,26.7,24.3,45.3
2022-05-20,26.4,24.0,28.7
2022-05-21,27.1,24.3,40.7
2022-05-22,26.8,24.0,15.0
2022-05-23,28.4,23.1,19.5
2022-05-24,28.0,24.8,4.0
2022-05-25,28.7,23.8,0.7
2022-05-26,27.8,23.8,11.0
2022-05-27,28.0,24.1,8.9
2022-05-28,28.1,24.2,3.3
2022-05-29,27.8,24.7,9.0
2022-05-30,28.3,24.3,2.0
2022-05-31,28.9,23.6,7.9
2022-06-01,28.3,23.5,2.2
2022-06-02,28.3,24.3,6.8
2022-06-03,28.5,24.7,8.4
2022-06-04,28.8,24.6,3.6
2022-06-05,29.0,25.0,9.9
2022-06-06,28.8,25.0,10.7
2022-06-07,27.9,23.8,23.5
2022-06-08,28.4,24.0,16.9
2022-06-09,28.5,24.1,13.0
2022-06-10,27.2,24.5,11.2
2022-06-11,27.7,24.1,5.9
2022-06-12,27.0,23.2,20.2
2022-06-13,28.6,24.4,5.6
2022-06-14,28.5,23.7,5.8
2022-06-15,27.9,24.5,22.7
2022-06-16,28.4,23.5,13.4
2022-06-17,27.8,23.2,16.3
2022-06-18,27.0,23.9,21.0
2022-06-19,27.8,23.8,6.3
2022-06-20,27.9,24.3,15.1
2022-06-21,28.0,23.5,11.8
2022-06-22,28.2,23.7,7.3
2022-06-23,27.4,23.8,11.2
2022-06-24,27.6,24.2,13.7
2022-06-25,26.9,24.7,8.7
2022-06-26,28.9,23.8,5.4
2022-06-27,27.7,23.9,7.5
2022-06-28,27.0,23.7,11.0
2022-06-29,27.6,24.1,5.7
2022-06-30,27.0,24.2,30.0
2022-07-01,27.5,24.5,17.4
2022-07-02,27.8,24.4,11.4
2022-07-03,27.0,24.3,34.6
2022-07-04,27.3,23.3,12.3
2022-07-05,26.2,23.4,18.5
2022-07-06,27.0,23.2,8.2
2022-07-07,25.0,23.3,34.2
2022-07-08,27.3,23.6,6.5
2022-07-09,26.4,23.7,16.0
2022-07-10,27.4,23.8,7.1
2022-07-11,26.2,23.5,12.0
2022-07-12,26.2,23.7,7.7
2022-07-13,26.7,23.6,19.9
2022-07-14,27.5,24.2,21.8
2022-07-15,27.8,24.0,9.8
2022-07-16,27.1,23.7,7.9
2022-07-17,26.7,24.4,7.6
2022-07-18,27.7,24.6,10.5
2022-07-19,27.3,24.1,6.1
2022-07-20,27.5,24.7,14.7
2022-07-21,27.9,24.9,3.2
2022-07-22,26.5,24.8,9.6
2022-07-23,26.6,23.9,9.3
2022-07-24,27.4,23.0,4.5
2022-07-25,27.7,24.5,0.6
2022-07-26,27.9,24.1,3.7
2022-07-27,27.1,24.4,1.9
2022-07-28,27.3,24.2,2.5
2022-07-29,29.0,25.0,5.2
2022-07-30,28.0,24.6,9.0
2022-07-31,28.0,24.2,20.3
2022-08-01,26.0,24.0,94.5
2022-08-02,25.8,24.5,36.1
2022-08-03,25.9,23.9,51.9
2022-08-04,25.4,24.1,46.8
2022-08-05,26.0,24.3,27.8
2022-08-06,26.2,22.6,12.2
2022-08-07,27.0,23.8,14.9
2022-08-08,27.1,24.2,12.7
2022-08-09,27.9,24.7,4.5
2022-08-10,27.8,25.2,1.5
2022-08-11,28.2,23.9,3.1
2022-08-12,28.4,24.2,2.1
2022-08-13,27.8,24.3,1.3
2022-08-14,28.2,24.5,1.1
2022-08-15,28.4,24.8,0.3
2022-08-16,28.3,24.7,0.0
2022-08-17,27.9,25.1,0.8
2022-08-18,28.0,25.2,4.8
2022-08-19,27.6,24.4,7.1
2022-08-20,27.9,24.9,2.3
2022-08-21,26.8,24.3,20.1
2022-08-22,25.6,23.7,32.5
2022-08-23,25.6,23.1,33.4
2022-08-24,24.9,23.5,17.5
2022-08-25,26.4,23.8,8.2
2022-08-26,27.1,24.2,12.6
2022-08-27,25.4,23.9,17.5
2022-08-28,27.3,24.1,6.4
2022-08-29,26.9,23.6,21.2
2022-08-30,27.2,24.0,6.1
2022-08-31,26.7,23.7,6.5
2022-09-01,27.0,24.1,8.3
2022-09-02,27.6,22.8,8.0
2022-09-03,27.2,24.1,4.5
2022-09-04,27.6,24.7,2.8
2022-09-05,27.7,23.5,26.4
2022-09-06,26.9,23.6,19.2
2022-09-07,26.3,23.9,10.0
2022-09-08,26.6,24.2,11.8
2022-09-09,27.0,23.8,12.0
2022-09-10,26.3,23.9,21.8
2022-09-11,27.6,24.3,7.4
2022-09-12,26.6,24.3,10.0
2022-09-13,27.2,23.7,2.4
2022-09-14,27.6,24.4,3.2
2022-09-15,27.8,24.3,2.5
2022-09-16,27.7,24.3,1.6
2022-09-17,27.5,24.4,3.3
2022-09-18,27.7,24.1,3.1
2022-09-19,27.3,24.1,2.3
2022-09-20,27.9,24.6,3.5
2022-09-21,27.5,24.0,1.7
2022-09-22,27.4,23.3,0.5
2022-09-23,27.6,23.5,0.5
2022-09-24,27.7,24.1,1.3
2022-09-25,28.3,24.8,2.4
2022-09-26,28.9,23.6,6.2
2022-09-27,28.0,25.0,1.0
2022-09-28,28.1,24.1,0.8
2022-09-29,27.8,24.3,2.6
2022-09-30,27.5,24.1,2.6
2022-10-01,27.3,22.8,2.6
2022-10-02,27.9,23.4,16.4
2022-10-03,27.5,23.3,11.8
2022-10-04,28.2,23.0,9.3
2022-10-05,27.4,23.4,10.9
2022-10-06,26.6,23.4,4.0
2022-10-07,26.7,23.5,3.3
2022-10-08,27.8,23.1,0.7
2022-10-09,27.9,23.8,0.6
2022-10-10,28.3,24.4,0.1
2022-10-11,27.8,23.7,0.0
2022-10-12,28.7,24.1,1.3
2022-10-13,28.4,23.8,4.0
2022-10-14,28.0,23.2,5.8
2022-10-15,28.0,23.9,3.0
2022-10-16,28.3,23.4,5.2
2022-10-17,27.8,24.0,9.4
2022-10-18,25.9,23.6,14.6
2022-10-19,27.1,23.5,20.0
2022-10-20,27.1,22.8,2.6
2022-10-21,26.5,23.4,8.9
2022-10-22,28.1,23.3,0.2
2022-10-23,28.0,23.2,6.3
2022-10-24,28.0,24.0,3.5
2022-10-25,28.5,23.7,0.5
2022-10-26,28.3,22.6,0.5
2022-10-27,28.7,23.6,0.9
2022-10-28,28.8,23.6,0.6
2022-10-29,28.2,23.5,2.7
2022-10-30,27.5,24.7,3.9
2022-10-31,28.3,24.0,11.2
2022-11-01,26.6,24.1,7.5
2022-11-02,27.4,23.1,14.6
2022-11-03,28.4,23.0,0.5
2022-11-04,28.8,23.7,5.5
2022-11-05,28.3,23.7,8.2
2022-11-06,27.8,23.5,13.0
2022-11-07,28.5,23.1,2.1
2022-11-08,28.9,24.2,9.3
2022-11-09,28.4,24.3,0.2
2022-11-10,28.7,23.6,2.3
2022-11-11,28.1,23.3,0.9
2022-11-12,27.1,22.9,14.5
2022-11-13,29.1,23.6,9.9
2022-11-14,28.2,23.3,11.3
2022-11-15,28.4,23.2,3.8
2022-11-16,28.5,23.4,2.1
2022-11-17,28.1,23.0,8.6
2022-11-18,27.6,22.5,2.4
2022-11-19,28.2,22.8,0.1
2022-11-20,28.2,23.1,2.1
2022-11-21,28.1,22.6,1.2
2022-11-22,28.2,23.3,0.8
2022-11-23,28.6,23.7,0.9
2022-11-24,28.7,23.2,0.0
2022-11-25,29.3,23.0,0.0
2022-11-26,28.3,24.2,0.4
2022-11-27,27.4,23.7,3.7
2022-11-28,27.8,23.3,2.9
2022-11-29,27.9,23.2,3.4
2022-11-30,28.0,24.4,1.2
2022-12-01,29.1,23.3,0.4
2022-12-02,28.8,24.1,4.4
2022-12-03,28.5,23.8,2.3
2022-12-04,28.4,24.0,2.9
2022-12-05,29.2,23.7,0.0
2022-12-06,28.3,23.7,0.7
2022-12-07,28.1,23.9,0.6
2022-12-08,28.4,23.5,0.2
2022-12-09,29.2,23.1,0.5
2022-12-10,28.7,22.8,7.6
2022-12-11,25.4,22.7,52.3
2022-12-12,26.6,23.0,12.7
2022-12-13,29.0,22.9,0.0
2022-12-14,29.4,23.4,9.1
2022-12-15,28.0,22.1,0.0
2022-12-16,28.6,21.6,0.0
2022-12-17,29.4,22.6,0.0
2022-12-18,29.0,22.6,0.0
2022-12-19,29.0,23.7,0.0
2022-12-20,29.0,24.0,0.0
2022-12-21,30.1,24.2,0.0
2022-12-22,28.9,22.8,0.0
2022-12-23,28.7,23.1,0.0
2022-12-24,28.9,23.2,0.0
2022-12-25,30.1,23.0,3.5
2022-12-26,29.6,24.0,0.3
2022-12-27,28.4,25.2,1.5
2022-12-28,29.9,24.5,0.5
2022-12-29,28.9,23.9,0.0
2022-12-30,29.2,23.8,0.0
2022-12-31,29.0,22.6,0.0
2023-01-01,29.8,22.0,0.0
2023-01-02,28.9,22.3,0.0
2023-01-03,28.8,21.5,0.0
2023-01-04,29.2,22.9,0.0
2023-01-05,29.1,22.7,0.0
2023-01-06,30.0,22.6,0.0
2023-01-07,30.0,23.3,0.0
2023-01-08,30.3,23.8,0.0
2023-01-09,30.9,23.1,0.0
2023-01-10,29.2,22.2,0.0
2023-01-11,28.6,21.9,0.0
2023-01-12,29.2,21.4,0.0
2023-01-13,28.6,21.3,0.0
2023-01-14,29.4,21.3,0.0
2023-01-15,29.2,22.6,0.0
2023-01-16,29.7,22.3,0.0
2023-01-17,29.0,23.1,0.1
2023-01-18,30.8,22.2,0.0
2023-01-19,29.4,22.9,0.0
2023-01-20,29.5,22.4,0.0
2023-01-21,30.5,22.0,0.0
2023-01-22,29.3,22.3,0.0
2023-01-23,30.4,23.1,0.0
2023-01-24,30.1,23.4,13.9
2023-01-25,28.0,22.3,0.6
2023-01-26,28.7,22.7,0.0
2023-01-27,28.0,23.1,0.8
2023-01-28,29.0,22.7,0.0
2023-01-29,28.4,21.8,0.0
2023-01-30,29.1,22.5,0.3
2023-01-31,29.5,23.4,6.2
2023-02-01,29.3,22.7,0.0
2023-02-02,29.7,23.9,0.8
2023-02-03,28.2,22.3,1.6
2023-02-04,29.1,23.3,0.0
2023-02-05,29.1,23.6,0.0
2023-02-06,28.9,22.5,0.0
2023-02-07,29.5,22.7,0.0
2023-02-08,30.6,23.4,0.0
2023-02-09,29.2,23.6,0.2
2023-02-10,30.7,23.7,0.0
2023-02-11,29.3,22.5,0.0
2023-02-12,29.6,22.7,0.0
2023-02-13,30.1,22.1,0.0
2023-02-14,29.6,22.5,0.0
2023-02-15,30.7,22.6,0.0
2023-02-16,30.2,22.6,0.0
2023-02-17,30.5,22.8,0.0
2023-02-18,29.9,23.0,0.0
2023-02-19,31.1,22.6,0.0
2023-02-20,30.4,23.6,0.0
2023-02-21,30.7,24.1,0.0
2023-02-22,30.6,24.4,0.5
2023-02-23,29.5,23.9,0.0
2023-02-24,30.2,22.7,0.0
2023-02-25,31.5,23.7,0.0
2023-02-26,32.5,23.4,0.0
2023-02-27,31.5,22.7,0.0
2023-02-28,30.5,21.4,0.0
2023-03-01,31.7,24.3,0.0
2023-03-02,31.5,24.5,0.0
2023-03-03,32.8,23.5,0.0
2023-03-04,31.5,22.6,0.0
2023-03-05,32.1,24.5,0.0
2023-03-06,31.6,25.3,0.0
2023-03-07,31.8,24.5,0.0
2023-03-08,31.7,24.5,0.0
2023-03-09,31.8,24.0,0.5
2023-03-10,32.9,24.9,0.1
2023-03-11,30.8,25.2,0.5
2023-03-12,31.8,24.9,0.0
2023-03-13,31.5,25.3,0.0
2023-03-14,32.2,26.1,0.0
2023-03-15,30.8,24.2,2.2
2023-03-16,30.8,24.4,0.8
2023-03-17,31.4,24.2,1.4
2023-03-18,29.9,23.7,0.7
2023-03-19,29.2,23.3,3.6
2023-03-20,30.2,24.5,4.6
2023-03-21,31.4,24.4,0.3
2023-03-22,30.7,24.7,0.0
2023-03-23,31.2,24.9,0.0
2023-03-24,31.5,25.4,1.3
2023-03-25,31.7,25.0,0.0
2023-03-26,30.9,25.3,1.6
2023-03-27,31.2,24.5,0.0
2023-03-28,31.5,26.1,0.0
2023-03-29,30.4,25.5,4.0
2023-03-30,30.8,24.1,8.3
2023-03-31,31.0,24.5,0.1
2023-04-01,31.3,25.3,0.3
2023-04-02,30.3,23.9,2.5
2023-04-03,30.9,25.7,1.1
2023-04-04,30.4,24.4,12.8
2023-04-05,30.3,24.7,2.3
2023-04-06,30.6,24.6,0.2
2023-04-07,30.0,24.7,2.7
2023-04-08,30.7,24.8,0.0
2023-04-09,30.7,25.4,3.8
2023-04-10,31.1,24.7,0.0
2023-04-11,31.1,25.9,0.3
2023-04-12,31.4,25.8,0.2
2023-04-13,31.7,25.9,0.0
2023-04-14,31.5,26.1,0.1
2023-04-15,32.1,26.3,0.2
2023-04-16,32.0,25.8,1.0
2023-04-17,31.9,26.0,0.1
2023-04-18,31.9,25.9,2.2
2023-04-19,32.0,26.4,1.8
2023-04-20,31.4,25.2,4.3
2023-04-21,31.0,26.1,3.9
2023-04-22,30.7,24.9,9.7
2023-04-23,31.8,25.1,1.0
2023-04-24,31.8,27.2,7.8
2023-04-25,29.3,25.0,14.5
2023-04-26,30.3,25.1,11.6
2023-04-27,31.3,25.1,3.4
2023-04-28,30.0,25.3,10.3
2023-04-29,29.6,24.5,16.9
2023-04-30,30.2,24.9,18.4
2023-05-01,29.2,24.0,26.6
2023-05-02,29.5,24.5,14.5
